id,linenumber,opath,lng,lat,t
00004,240,26906,114.045090272,22.5194106583,19-02-01 14:36:42
00004,241,26906,114.046205312,22.5189802018,19-02-01 14:36:52
00004,242,26906,114.047046387,22.5187179189,19-02-01 14:37:12
00004,243,77889,114.051246946,22.5181284168,19-02-01 14:38:12
00004,244,7498,114.062191782,22.5220733867,19-02-01 14:42:42
00004,245,48831,114.063154015,22.5296700174,19-02-01 14:45:02
00004,246,46362,114.064900836,22.5377615989,19-02-01 14:48:12
00004,247,12344,114.067044573,22.5385215777,19-02-01 14:48:42
00004,248,35925,114.072938378,22.5390818358,19-02-01 14:51:42
00004,249,73443,114.077780487,22.5403012783,19-02-01 14:53:52
00004,250,21502,114.078767262,22.5404010575,19-02-01 14:54:12
00004,251,3176,114.085930132,22.5406536954,19-02-01 14:57:32
00004,252,80100,114.089866343,22.5414687591,19-02-01 14:59:42
00004,253,31449,114.092758114,22.5414693391,19-02-01 15:00:52
00004,254,15815,114.095291229,22.540167634,19-02-01 15:02:42
00004,255,51875,114.096419542,22.5401871334,19-02-01 15:03:32
00004,256,47692,114.099649613,22.5426286853,19-02-01 15:07:42
00004,257,47692,114.099647699,22.5427195549,19-02-01 15:08:22
00004,258,28966,114.09960509,22.5461293869,19-02-01 15:09:28
00004,259,85708,114.100310644,22.5474790518,19-02-01 15:10:22
00004,260,86457,114.102303709,22.548497614,19-02-01 15:11:02
00004,261,49112,114.10270566,22.5489174793,19-02-01 15:11:12
00004,262,66848,114.104159796,22.5544644812,19-02-01 15:16:08
00004,263,54103,114.119241465,22.5616568988,19-02-01 15:22:12
00004,264,74075,114.118068479,22.5671420447,19-02-01 15:23:46
00004,265,74075,114.117971608,22.5677439109,19-02-01 15:23:52
00004,266,18999,114.114697408,22.5817745676,19-02-01 15:27:12
00004,267,42511,114.113430633,22.5842630455,19-02-01 15:27:42
00004,268,57186,114.110648064,22.5883461688,19-02-01 15:29:22
00004,269,45170,114.111455273,22.5966562086,19-02-01 15:30:52
00004,270,28134,114.116859142,22.5964805108,19-02-01 15:33:02
00004,271,589,114.118813378,22.5965299019,19-02-01 15:33:47
00004,272,35190,114.135966891,22.5978018814,19-02-01 15:41:42
00004,273,10348,114.1355823,22.5969152,19-02-01 21:11:16
00005,1,64528,114.320293159,22.6026043705,19-02-01 06:10:54
00005,2,2124,114.316166911,22.5992732851,19-02-01 06:12:42
00005,3,2124,114.315066228,22.600782423,19-02-01 06:13:00
00005,4,30966,114.311931261,22.6017940797,19-02-01 06:13:36
00005,5,10980,114.309174197,22.6015717705,19-02-01 06:14:03
00005,6,53253,114.305040234,22.6022542189,19-02-01 06:15:24
00005,7,85197,114.297819343,22.5997008477,19-02-01 06:17:30
00005,8,83486,114.300593,22.5872979,19-02-01 06:20:48
00005,9,83486,114.299605384,22.5850143113,19-02-01 06:21:33
00005,10,83486,114.290407371,22.586908193,19-02-01 06:23:12
00005,11,83486,114.289013028,22.5873469864,19-02-01 06:23:30
00005,12,1789,114.287157669,22.5880668352,19-02-01 06:24:06
00005,13,67090,114.280425361,22.589302275,19-02-01 06:25:54
00005,14,67100,114.279646547,22.5893162109,19-02-01 06:26:03
00005,15,63067,114.274538592,22.590391647,19-02-01 06:27:06
00005,16,63067,114.273473198,22.5904876676,19-02-01 06:27:15
00005,17,37921,114.268217283,22.5905608532,19-02-01 06:28:36
00005,18,50271,114.256312634,22.5796617859,19-02-01 06:32:21
00005,19,65095,114.247133745,22.5706384986,19-02-01 06:36:06
00005,20,49742,114.245265343,22.5684844452,19-02-01 06:36:51
00005,21,49742,114.244585867,22.5678662138,19-02-01 06:37:00
00005,22,81265,114.239892373,22.5635691128,19-02-01 06:38:48
00005,23,21612,114.236600052,22.5615623634,19-02-01 06:39:42
00005,24,32315,114.23405144,22.5591605936,19-02-01 06:41:12
00005,25,32315,114.232846239,22.5584560038,19-02-01 06:41:30
00005,26,32296,114.23027361,22.5569466686,19-02-01 06:44:12
00005,27,22519,114.226056577,22.5537605587,19-02-01 06:46:09
00005,28,4062,114.225859653,22.5535976672,19-02-01 06:46:18
00005,29,4062,114.225549348,22.5533409531,19-02-01 06:46:27
00005,30,32273,114.219100871,22.5568459803,19-02-01 06:49:27
00005,31,32273,114.219053171,22.556891655,19-02-01 06:49:36
00005,32,75420,114.216647516,22.5574034923,19-02-01 06:51:06
00005,33,48262,114.173372991,22.562747422,19-02-01 06:59:21
00005,34,18195,114.171661467,22.5630863416,19-02-01 06:59:39
00005,35,84460,114.161291239,22.5629103982,19-02-01 07:02:03
00005,36,84956,114.160211406,22.5625737497,19-02-01 07:02:12
00005,37,48255,114.157078335,22.5610581481,19-02-01 07:02:39
00005,38,71271,114.150312487,22.5563047671,19-02-01 07:04:18
00005,39,76285,114.140974669,22.5562277198,19-02-01 07:06:15
00005,40,31439,114.136793957,22.5508929289,19-02-01 07:08:12
00005,41,31439,114.136393105,22.5502444828,19-02-01 07:08:21
00005,42,31561,114.135805422,22.5497154003,19-02-01 07:08:30
00005,43,19657,114.132979866,22.5491435678,19-02-01 07:08:57
00005,44,19657,114.131326502,22.548880197,19-02-01 07:10:09
00005,45,24428,114.123176965,22.5451308492,19-02-01 07:13:27
00005,46,39949,114.117868491,22.5435692991,19-02-01 07:18:06
00005,47,63845,114.11576302,22.5428901796,19-02-01 07:19:45
00005,48,51649,114.114978524,22.5427510426,19-02-01 07:19:54
00005,49,59465,114.113631272,22.5391174775,19-02-01 07:22:09
00005,50,9535,114.113698864,22.5378688887,19-02-01 07:22:54
00005,51,3949,114.114443207,22.5346062113,19-02-01 07:30:06
00005,52,59483,114.11375972,22.5392336867,19-02-01 07:31:54
00005,53,59457,114.11364522,22.5414920173,19-02-01 07:33:06
00005,54,59496,114.115255922,22.5426866523,19-02-01 07:35:30
00005,55,50544,114.117669255,22.5434029464,19-02-01 07:36:51
00005,56,39958,114.118739826,22.5427108803,19-02-01 07:38:03
00005,57,39910,114.119661164,22.5419779329,19-02-01 07:38:30
00005,58,58219,114.121987985,22.5445669982,19-02-01 07:40:18
00005,59,24459,114.124620403,22.5450472875,19-02-01 07:41:12
00005,60,24459,114.125383264,22.5450584285,19-02-01 07:41:39
00005,61,71983,114.128428772,22.5482481138,19-02-01 07:44:39
00005,62,25893,114.137512597,22.5511891672,19-02-01 07:48:15
00005,63,76199,114.145380822,22.5552973439,19-02-01 07:50:21
00005,64,76199,114.14562897,22.5552909364,19-02-01 07:50:39
00005,65,76199,114.146214589,22.5553196613,19-02-01 07:50:48
00005,66,76199,114.147890459,22.5556279955,19-02-01 07:51:06
00005,67,33344,114.153356272,22.5574813459,19-02-01 07:52:08
00005,68,19212,114.170660972,22.5625135126,19-02-01 07:56:21
00005,69,32261,114.220299097,22.5555537267,19-02-01 08:05:12
00005,70,30018,114.221587791,22.5542551773,19-02-01 08:05:39
00005,71,76487,114.227714157,22.5550325408,19-02-01 08:10:00
00005,72,82295,114.230073103,22.5567108385,19-02-01 08:12:06
00005,73,19030,114.236652817,22.5615151094,19-02-01 08:15:51
00005,74,64512,114.24730858,22.5707656818,19-02-01 08:20:57
00005,75,5450,114.273280468,22.5905003153,19-02-01 08:29:48
00005,76,5450,114.275123484,22.5900023236,19-02-01 08:30:06
00005,77,63068,114.278289039,22.5893480838,19-02-01 08:30:42
00005,78,45919,114.28163426,22.5895609156,19-02-01 08:31:18
00005,79,1790,114.292615004,22.5863326049,19-02-01 08:33:15
00005,80,1790,114.299931775,22.5849601777,19-02-01 08:34:27
00005,81,1790,114.301253044,22.5863803395,19-02-01 08:34:54
00005,82,1790,114.300411431,22.5875560844,19-02-01 08:35:12
00005,83,19613,114.297723237,22.5979847619,19-02-01 08:38:21
00005,84,26396,114.301522078,22.602929772,19-02-01 08:40:09
00005,85,2125,114.320904119,22.6034821389,19-02-01 08:46:54
00005,86,2124,114.318100138,22.5985503115,19-02-01 09:20:47
00005,87,30966,114.309620551,22.6015580429,19-02-01 09:22:27
00005,88,73969,114.303448692,22.6031566987,19-02-01 09:24:47
00005,89,3810,114.299275124,22.5949939882,19-02-01 09:27:57
00005,90,3810,114.299654382,22.5946438262,19-02-01 09:28:07
00005,91,67076,114.298938209,22.5905701108,19-02-01 09:29:47
00005,92,83497,114.299427852,22.5888197004,19-02-01 09:30:07
00005,93,83497,114.300155424,22.588165527,19-02-01 09:30:17
00005,94,83486,114.296236463,22.5858817266,19-02-01 09:31:47
00005,95,83486,114.29166116,22.5866936791,19-02-01 09:32:37
00005,96,83486,114.28993324,22.5870533408,19-02-01 09:32:52
00005,97,67100,114.277442399,22.5893593664,19-02-01 09:35:47
00005,98,63067,114.2742964,22.5904425,19-02-01 09:36:27
00005,99,45889,114.271541726,22.5907100025,19-02-01 09:36:57
00005,100,37921,114.268992199,22.5906150886,19-02-01 09:38:27
00005,101,67107,114.26717659,22.590567787,19-02-01 09:38:57
00005,102,37971,114.265123991,22.588815071,19-02-01 09:39:27
00005,103,37971,114.26489446,22.5884765517,19-02-01 09:39:47
00005,104,65095,114.24696152,22.5703258103,19-02-01 09:45:07
00005,105,31481,114.246524906,22.569661883,19-02-01 09:45:17
00005,106,49742,114.24341263,22.5667987264,19-02-01 09:46:07
00005,107,49742,114.243148758,22.5665586386,19-02-01 09:46:17
00005,108,81265,114.239747716,22.5635012809,19-02-01 09:47:57
00005,109,32315,114.233585134,22.5588874227,19-02-01 09:50:57
00005,110,21613,114.230824508,22.5572705899,19-02-01 09:51:55
00005,111,76411,114.224116115,22.552155173,19-02-01 09:55:47
00005,112,51018,114.223095107,22.5529778817,19-02-01 09:56:07
00005,113,64603,114.22227869,22.5537697966,19-02-01 09:56:20
00005,114,76417,114.220565474,22.555443256,19-02-01 09:57:11
00005,115,76417,114.220246242,22.555749015,19-02-01 09:57:17
00005,116,75421,114.216452544,22.5574133002,19-02-01 09:58:37
00005,117,23325,114.190536979,22.5559665833,19-02-01 10:02:07
00005,118,23325,114.189368768,22.5559199716,19-02-01 10:02:17
00005,119,48222,114.170035568,22.5631651843,19-02-01 10:06:17
00005,120,16575,114.154110465,22.55856723,19-02-01 10:09:57
00005,121,16575,114.15382314,22.5583349657,19-02-01 10:10:07
00005,122,76285,114.139526608,22.5570775038,19-02-01 10:13:06
00005,123,573,114.134660134,22.5494650502,19-02-01 10:15:37
00005,124,61769,114.125843717,22.546592584,19-02-01 10:19:48
00005,125,18984,114.125850012,22.5460782438,19-02-01 10:19:57
00005,126,58224,114.12017779,22.5419442055,19-02-01 10:23:57
00005,127,39949,114.116878153,22.5431533346,19-02-01 10:27:22
00005,128,59494,114.113538405,22.5410336162,19-02-01 10:30:37
00005,129,59494,114.113562248,22.5405223096,19-02-01 10:31:07
00005,130,82991,114.113937611,22.5371853141,19-02-01 10:40:57
00005,131,1722,114.113843828,22.5377795812,19-02-01 10:41:27
00005,132,1722,114.113821846,22.5379650168,19-02-01 10:41:37
00005,133,58206,114.113811354,22.5381322122,19-02-01 10:41:47
00005,134,59490,114.113743452,22.5395544341,19-02-01 10:43:07
00005,135,59457,114.113611203,22.5422468934,19-02-01 10:45:37
00005,136,50544,114.116244346,22.5428961274,19-02-01 10:47:07
00005,137,50544,114.116791601,22.5430263441,19-02-01 10:47:17
00005,138,50544,114.11773161,22.5434306413,19-02-01 10:48:25
00005,139,39958,114.118522856,22.5429206821,19-02-01 10:48:37
00005,140,58245,114.121275837,22.5434039701,19-02-01 10:51:27
00005,141,58219,114.121783388,22.5442400501,19-02-01 10:52:07
00005,142,80537,114.126006105,22.5459234211,19-02-01 10:55:37
00005,143,61769,114.1258456,22.5464346,19-02-01 10:56:07
00005,144,65379,114.132401699,22.5489069362,19-02-01 10:58:37
00005,145,31350,114.133923206,22.5491650435,19-02-01 10:59:27
00005,146,25893,114.137622394,22.5513461236,19-02-01 11:01:03
00005,147,76199,114.145781497,22.5552931903,19-02-01 11:02:47
00005,148,76199,114.14657704,22.555371436,19-02-01 11:02:57
00005,149,76199,114.147637617,22.5555759818,19-02-01 11:03:07
00005,150,48247,114.159487189,22.5618720326,19-02-01 11:05:27
00005,151,44738,114.160559313,22.5620988172,19-02-01 11:05:37
00005,152,18223,114.164031794,22.5624403416,19-02-01 11:06:17
00005,153,48250,114.177938733,22.559743652,19-02-01 11:09:07
00005,154,67427,114.17835142,22.5594446698,19-02-01 11:09:27
00005,155,67427,114.178374686,22.5594280317,19-02-01 11:09:37
00005,156,8421,114.189418803,22.5557940054,19-02-01 11:11:27
00005,157,32258,114.218051416,22.5571988026,19-02-01 11:15:27
00005,158,32261,114.218786571,22.5570077522,19-02-01 11:15:37
00005,159,32261,114.22083554,22.55498571,19-02-01 11:16:27
00005,160,76430,114.2238718,22.5522159,19-02-01 11:18:38
00005,161,76412,114.2250339,22.5529145,19-02-01 11:18:57
00005,162,76412,114.2250339,22.5529145,19-02-01 11:19:27
00005,163,39595,114.2260214,22.5536411,19-02-01 11:19:47
00005,164,39595,114.226383713,22.5539394797,19-02-01 11:19:57
00005,165,82295,114.230036163,22.5566890189,19-02-01 11:23:27
00005,166,82295,114.230463339,22.5569413415,19-02-01 11:23:47
00005,167,82295,114.23111031,22.5573234908,19-02-01 11:23:57
00005,168,38443,114.239102221,22.563132192,19-02-01 11:26:17
00005,169,65078,114.243941058,22.5671599961,19-02-01 11:28:03
00005,170,65078,114.244252059,22.5674435238,19-02-01 11:28:07
00005,171,64512,114.24741042,22.570941436,19-02-01 11:29:07
00005,172,19324,114.252938055,22.5768346,19-02-01 11:32:07
00005,173,19324,114.253995827,22.5776032728,19-02-01 11:32:17
00005,174,24016,114.270763168,22.5906415194,19-02-01 11:36:37
00005,175,5450,114.274919533,22.5901878827,19-02-01 11:37:27
00005,176,63068,114.277460033,22.589359142,19-02-01 11:38:04
00005,177,45919,114.283699875,22.5891238957,19-02-01 11:39:37
00005,178,1790,114.289984815,22.5870369836,19-02-01 11:41:23
00005,179,67085,114.299688214,22.5947502074,19-02-01 11:46:27
00005,180,19613,114.29772762,22.5983446398,19-02-01 11:47:48
00005,181,83555,114.307691755,22.6013510475,19-02-01 11:52:58
00005,182,83607,114.313726122,22.601872156,19-02-01 11:54:07
00005,183,64529,114.321105076,22.6036444239,19-02-01 11:56:56
00006,1,59321,114.352263285,22.6108732208,19-02-01 12:56:04
00006,2,49227,114.352796763,22.6106488892,19-02-01 12:57:25
00006,3,49227,114.353441529,22.6103777264,19-02-01 13:32:04
00006,4,58251,114.357430593,22.6131730321,19-02-01 13:33:52
00006,5,58251,114.359771749,22.6123878009,19-02-01 13:34:28
00006,6,58251,114.360365208,22.6111758772,19-02-01 13:34:46
00006,7,67649,114.362889349,22.6104590532,19-02-01 13:35:22
00006,8,67667,114.366683644,22.6106904459,19-02-01 13:36:34
00006,9,84561,114.373219691,22.6134450229,19-02-01 13:38:40
00006,10,31344,114.393935994,22.615767381,19-02-01 13:42:43
00006,11,63958,114.400663972,22.6156049057,19-02-01 13:44:13
00006,12,63958,114.401343556,22.6155732029,19-02-01 13:44:22
00006,13,63961,114.404713534,22.61502362,19-02-01 13:44:58
00006,14,63966,114.412810174,22.6169588985,19-02-01 13:46:37
00006,15,63966,114.414937824,22.6182846385,19-02-01 13:47:04
00006,16,63966,114.415831608,22.6198179095,19-02-01 13:47:22
00006,17,85272,114.416210293,22.6278004947,19-02-01 13:50:58
00006,18,13692,114.415864245,22.6287615678,19-02-01 13:51:07
00006,19,61749,114.411123903,22.6394995524,19-02-01 13:56:22
00006,20,23690,114.410240953,22.6447191431,19-02-01 13:57:07
00006,21,23690,114.410640519,22.6466768766,19-02-01 13:57:25
00006,22,23690,114.404829632,22.652794514,19-02-01 13:58:46
00006,23,23690,114.401351698,22.6559634908,19-02-01 13:59:22
00006,24,59346,114.398254976,22.6591748291,19-02-01 14:00:06
00006,25,59346,114.397567146,22.6598935801,19-02-01 14:00:16
00006,26,32151,114.381736477,22.6836503048,19-02-01 14:04:19
00006,27,66005,114.377845572,22.6884378736,19-02-01 14:05:58
00006,28,75556,114.374531879,22.6917241074,19-02-01 14:07:01
00006,29,62389,114.360585327,22.6893538165,19-02-01 14:11:22
00006,30,62557,114.35888767,22.6893067751,19-02-01 14:11:49
00006,31,48896,114.350728241,22.6885350187,19-02-01 14:14:31
00006,32,85390,114.347846951,22.6881464546,19-02-01 14:15:34
00006,33,73383,114.346551086,22.687765884,19-02-01 14:16:37
00006,34,18778,114.340982209,22.6882008636,19-02-01 14:18:25
00006,35,45836,114.338161059,22.689861095,19-02-01 14:19:10
00006,36,18501,114.336805609,22.6905695516,19-02-01 14:20:49
00006,37,45830,114.334544042,22.691752987,19-02-01 14:21:25
00006,38,45830,114.334107582,22.6921241169,19-02-01 14:21:43
00006,39,45830,114.333618509,22.6926619434,19-02-01 14:22:55
00006,40,57962,114.332598,22.6977984,19-02-01 14:25:46
00006,41,5597,114.329000369,22.7002350191,19-02-01 14:26:58
00006,42,31980,114.326239912,22.7013376224,19-02-01 14:27:34
00006,43,32036,114.322958883,22.7021523414,19-02-01 14:28:28
00006,44,1072,114.313251361,22.7010902224,19-02-01 14:32:58
00006,45,1086,114.309225366,22.7028306842,19-02-01 14:36:07
00006,46,1129,114.30722599,22.701013496,19-02-01 14:37:01
00006,47,81179,114.301174713,22.6947021076,19-02-01 14:41:40
00006,48,25643,114.287063587,22.6911819827,19-02-01 14:45:07
00006,49,85844,114.284485218,22.6911436789,19-02-01 14:46:37
00006,50,86873,114.278352051,22.6910642089,19-02-01 14:47:49
00006,51,84337,114.270409087,22.6909624304,19-02-01 14:51:34
00006,52,72606,114.266052409,22.6913422867,19-02-01 14:52:46
00006,53,72756,114.262857651,22.6918935812,19-02-01 14:53:13
00006,54,21931,114.237471272,22.6972245094,19-02-01 15:00:16
00006,55,9509,114.231704699,22.6922061288,19-02-01 15:01:55
00006,56,9509,114.228719412,22.6911410383,19-02-01 15:02:31
00006,57,12807,114.22330443,22.6900970051,19-02-01 15:04:01
00006,58,54183,114.217321531,22.6727203665,19-02-01 15:08:40
00006,59,54183,114.216239702,22.6706213587,19-02-01 15:09:25
00006,60,75335,114.199385839,22.665824155,19-02-01 15:16:37
00006,61,75335,114.199191741,22.6660794078,19-02-01 15:16:55
00006,62,75335,114.198909191,22.6664509834,19-02-01 15:17:22
00006,63,48905,114.199229573,22.6660296564,19-02-01 16:11:59
00006,64,48905,114.202445181,22.6617655337,19-02-01 16:13:11
00006,65,75044,114.209110129,22.6567748449,19-02-01 16:19:56
00006,66,84370,114.213754224,22.6627002253,19-02-01 16:21:35
00006,67,19712,114.216181011,22.6697975632,19-02-01 16:24:17
00006,68,30343,114.217070148,22.6718595819,19-02-01 16:24:53
00006,69,19816,114.219858766,22.6762247124,19-02-01 16:26:23
00006,70,48773,114.223095788,22.6853882652,19-02-01 16:30:17
00006,71,48813,114.224014236,22.6901418343,19-02-01 16:31:56
00006,72,9504,114.232443753,22.6924802275,19-02-01 16:33:26
00006,73,9504,114.23530171,22.6947986402,19-02-01 16:34:29
00006,74,9619,114.236800642,22.6960528283,19-02-01 16:36:08
00006,75,54079,114.243959277,22.6989887453,19-02-01 16:37:56
00006,76,54082,114.245472805,22.6984943369,19-02-01 16:38:14
00006,77,7925,114.254964789,22.6938644819,19-02-01 16:42:08
00006,78,72760,114.26002808,22.6922476385,19-02-01 16:42:53
00006,79,70378,114.262730939,22.6917757596,19-02-01 16:43:47
00006,80,25644,114.289270141,22.6941852849,19-02-01 16:52:11
00006,81,25649,114.291228447,22.6943284656,19-02-01 16:52:37
00006,82,56946,114.299194495,22.6975175641,19-02-01 16:55:02
00006,83,56946,114.300171836,22.6975217179,19-02-01 16:55:11
00006,84,1131,114.315338484,22.7044923757,19-02-01 17:01:56
00006,85,31687,114.326594555,22.7011306628,19-02-01 17:05:59
00006,86,45816,114.33180505,22.6983087175,19-02-01 17:07:20
00006,87,67983,114.332502168,22.6959312492,19-02-01 17:08:14
00006,88,45832,114.335043328,22.6913051459,19-02-01 17:10:11
00006,89,866,114.336687187,22.6904646206,19-02-01 17:13:02
00006,90,45834,114.340321025,22.6885497018,19-02-01 17:14:32
00006,91,24156,114.34751902,22.6879625602,19-02-01 17:16:38
00006,92,24156,114.348761487,22.6882644607,19-02-01 17:17:05
00006,93,85393,114.350293873,22.6884357481,19-02-01 17:17:23
00006,94,85397,114.356498202,22.6889795447,19-02-01 17:18:53
00006,95,862,114.359748469,22.6889003151,19-02-01 17:20:05
00006,96,62560,114.360328416,22.6889114722,19-02-01 17:20:14
00006,97,55691,114.372128105,22.6916535783,19-02-01 17:23:05
00006,98,7809,114.378463436,22.6875580792,19-02-01 17:25:02
00006,99,65997,114.382700024,22.6822437631,19-02-01 17:26:50
00006,100,856,114.398061568,22.6592066982,19-02-01 17:31:11
00006,101,856,114.398964209,22.6581962741,19-02-01 17:31:38
00006,102,60892,114.414005448,22.6335639013,19-02-01 17:36:35
00006,103,13707,114.414693006,22.6316266468,19-02-01 17:38:50
00006,104,60904,114.415777873,22.6286545149,19-02-01 17:40:19
00006,105,85259,114.416795131,22.6225111081,19-02-01 17:43:11
00006,106,64034,114.412539507,22.6164889253,19-02-01 17:44:50
00006,107,31343,114.389549556,22.6145958604,19-02-01 17:50:05
00006,108,38999,114.378272229,22.6131576857,19-02-01 17:52:29
00006,109,67723,114.368879154,22.6129323687,19-02-01 17:54:44
00006,110,58250,114.355162166,22.6102339555,19-02-01 17:59:14
00006,111,74825,114.355649788,22.6110928156,19-02-01 19:01:59
00006,112,58251,114.360403082,22.6111681731,19-02-01 19:03:56
00006,113,67663,114.364596639,22.6105814794,19-02-01 19:04:56
00006,114,67667,114.365662721,22.6107501963,19-02-01 19:05:36
00006,115,84561,114.374935638,22.6131532387,19-02-01 19:08:13
00006,116,84069,114.383993383,22.6160605916,19-02-01 19:10:07
00006,117,34199,114.388658585,22.615389953,19-02-01 19:11:06
00006,118,38421,114.395072594,22.6157897733,19-02-01 19:12:16
00006,119,61818,114.399011029,22.6156776424,19-02-01 19:13:06
00006,120,63961,114.404436515,22.6151017647,19-02-01 19:14:26
00006,121,63961,114.405666975,22.6147035363,19-02-01 19:15:06
00006,122,63966,114.415933631,22.6202925408,19-02-01 19:17:56
00006,123,49496,114.416520068,22.6215684553,19-02-01 19:18:14
00006,124,49496,114.416879404,22.6226641777,19-02-01 19:18:49
00006,125,49496,114.417140135,22.6231620408,19-02-01 19:18:56
00006,126,13694,114.415348221,22.6301815722,19-02-01 19:22:16
00006,127,67228,114.412065139,22.6378977329,19-02-01 19:25:36
00006,128,59346,114.399657164,22.6577284474,19-02-01 19:28:56
00006,129,59346,114.395639309,22.6619901256,19-02-01 19:29:56
00006,130,37199,114.389767381,22.6688843717,19-02-01 19:31:06
00006,131,40413,114.38469123,22.6799085951,19-02-01 19:32:36
00006,132,32151,114.3829233,22.6821293,19-02-01 19:32:56
00006,133,32151,114.3829233,22.6821293,19-02-01 19:34:00
00006,134,75556,114.375406151,22.6908759477,19-02-01 19:36:56
00006,135,62389,114.360128707,22.6893406813,19-02-01 19:40:16
00006,136,48896,114.353080861,22.6888222907,19-02-01 19:41:46
00006,137,48896,114.350747307,22.6885376736,19-02-01 19:42:26
00006,138,85390,114.348443375,22.6883045651,19-02-01 19:43:36
00006,139,85390,114.347621877,22.6880866187,19-02-01 19:43:56
00006,140,18778,114.341337035,22.6880080927,19-02-01 19:45:56
00006,141,45836,114.338217143,22.6898302382,19-02-01 19:46:46
00006,142,12545,114.332679118,22.6956947467,19-02-01 19:50:54
00006,143,12545,114.332658602,22.6958378577,19-02-01 19:50:56
00006,144,5597,114.331156381,22.6988651368,19-02-01 19:53:46
00006,145,31980,114.32658418,22.7012815101,19-02-01 19:54:56
00006,146,69007,114.30586485,22.6988605621,19-02-01 20:04:56
00006,147,1933,114.302489598,22.6976615503,19-02-01 20:05:37
00006,148,81179,114.301141619,22.6973458515,19-02-01 20:06:56
00006,149,81179,114.301150885,22.6966056297,19-02-01 20:07:06
00006,150,3480,114.290954167,22.6943240495,19-02-01 20:09:26
00006,151,85844,114.284522601,22.6911442279,19-02-01 20:12:04
00006,152,85844,114.282668665,22.6911170015,19-02-01 20:12:26
00006,153,86873,114.281554688,22.691101573,19-02-01 20:13:46
00006,154,86873,114.276101384,22.6910275969,19-02-01 20:15:26
00006,155,86873,114.27329309,22.6909915801,19-02-01 20:16:26
00006,156,84337,114.26941704,22.6909779312,19-02-01 20:17:16
00006,157,70388,114.260827964,22.6922538313,19-02-01 20:19:25
00006,158,70388,114.260622378,22.6922891578,19-02-01 20:19:46
00006,159,9622,114.247558778,22.6985806334,19-02-01 20:23:06
00006,160,9622,114.246255698,22.698831088,19-02-01 20:23:26
00006,161,44811,114.244711631,22.6991118414,19-02-01 20:23:46
00006,162,44825,114.240453986,22.6998832652,19-02-01 20:24:26
00006,163,53881,114.235585092,22.6952814534,19-02-01 20:27:36
00006,164,9509,114.231293009,22.6919589075,19-02-01 20:29:22
00006,165,47777,114.213189476,22.6621728731,19-02-01 20:38:36
00006,166,19840,114.209552267,22.657558452,19-02-01 20:39:56
00006,167,64121,114.208738051,22.6568034862,19-02-01 20:40:56
00006,168,75335,114.202739878,22.6613557257,19-02-01 20:45:26
00006,169,75335,114.199512998,22.6656569307,19-02-01 22:40:15
00006,170,75335,114.199512041,22.6656581896,19-02-01 22:40:25
00007,1,9911,113.90728207,22.4817994304,19-02-01 14:51:06
00007,2,17361,113.908807518,22.4853374021,19-02-01 14:54:26
00007,3,33428,113.9089977,22.4856691,19-02-01 14:55:36
00007,4,84766,113.9156903,22.4998227,19-02-01 15:00:26
00007,5,60819,113.915950942,22.5004691038,19-02-01 15:02:25
00007,6,42077,113.91803096,22.5056230088,19-02-01 15:04:46
00007,7,10187,113.919655891,22.5097137116,19-02-01 15:06:46
00007,8,10187,113.920138528,22.5109099288,19-02-01 15:07:46
00007,9,28062,113.921325869,22.5139179218,19-02-01 15:09:16
00007,10,14644,113.922926111,22.5202613379,19-02-01 15:10:36
00007,11,14644,113.9233015,22.5212077593,19-02-01 15:10:46
00007,12,75240,113.927271266,22.5372000097,19-02-01 15:14:21
00007,13,65471,113.927419336,22.5423361391,19-02-01 15:15:06
00007,14,52444,113.947757799,22.5430193754,19-02-01 15:18:06
00007,15,52444,113.94864527,22.5430506822,19-02-01 15:18:16
00007,16,27585,113.949488921,22.5430804667,19-02-01 15:19:16
00007,17,2029,113.95913946,22.5432356628,19-02-01 15:20:36
00007,18,58845,113.959679564,22.5431581251,19-02-01 15:20:46
00007,19,21568,113.961726049,22.5424215816,19-02-01 15:21:16
00007,20,31552,113.964110357,22.5416852931,19-02-01 15:21:46
00007,21,62288,113.974336494,22.5375587434,19-02-01 15:23:36
00007,22,10998,113.977512356,22.5362896268,19-02-01 15:24:06
00007,23,35696,113.978034235,22.5362334794,19-02-01 15:24:16
00007,24,31518,113.988692993,22.5357903926,19-02-01 15:27:06
00007,25,60487,113.992387332,22.538020144,19-02-01 15:30:16
00007,26,60487,113.992309972,22.5385247423,19-02-01 15:30:36
00007,27,66672,113.991762821,22.5422617845,19-02-01 15:32:16
00007,28,62071,114.004628218,22.5471404402,19-02-01 15:34:56
00007,29,80195,114.005741858,22.5479492911,19-02-01 15:35:16
00007,30,61998,114.006334937,22.5485021039,19-02-01 15:35:36
00007,31,56734,114.0137328,22.538461,19-02-01 15:42:06
00007,32,20005,114.009082876,22.5376136126,19-02-01 15:42:56
00007,33,20005,114.0104095,22.5383749,19-02-01 15:43:16
00007,34,18904,114.01605398,22.5379430543,19-02-01 15:45:03
00007,35,2820,114.0261071,22.5396571814,19-02-01 15:46:26
00007,36,79443,114.031821754,22.5406845095,19-02-01 15:47:26
00007,37,2956,114.035558081,22.5423055272,19-02-01 15:48:56
00007,38,2956,114.035321083,22.5435374318,19-02-01 15:49:46
